CRASH DATE,BOROUGH,LATITUDE,LONGITUDE,PERSONS INJURED,PERSONS KILLED,PEDESTRIANS INJURED,PEDESTRIANS KILLED,CYCLIST INJURED,CYCLIST KILLED,MOTORIST INJURED,MOTORIST KILLED,CONTRIBUTING FACTOR,VEHICLE TYPE
2022-02-06,QUEENS,40.74013,-73.89976,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
2022-02-06,BROOKLYN,40.712463,-73.950745,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Sedan
2022-01-31,MANHATTAN,40.795532,-73.935745,1.0,0.0,1,0,0,0,0,0,Passing Too Closely,Sedan
2022-02-06,QUEENS,40.692253,-73.86341,0.0,0.0,0,0,0,0,0,0,Steering Failure,Sedan
2022-02-04,BROOKLYN,40.663105,-73.93849,1.0,0.0,0,0,0,0,1,0,Following Too Closely,Sedan
2022-02-06,BRONX,40.88078,-73.88347,1.0,0.0,0,0,0,0,1,0,Passing Too Closely,Station Wagon/Sport Utility Vehicle
2022-02-06,BROOKLYN,40.67386,-73.88259,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Station Wagon/Sport Utility Vehicle
2022-02-06,BRONX,40.84497,-73.90247,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
2022-02-06,QUEENS,40.688236,-73.76196,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
2022-02-06,BRONX,40.853775,-73.897156,1.0,0.0,0,0,0,0,1,0,Aggressive Driving/Road Rage,Sedan
2022-02-06,QUEENS,40.673634,-73.76384,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Station Wagon/Sport Utility Vehicle
2022-02-06,QUEENS,40.73025,-73.88731,0.0,0.0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
2022-02-06,BROOKLYN,40.6082,-73.920715,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
2022-02-06,MANHATTAN,40.75587,-73.99822,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Sedan
2022-02-06,BROOKLYN,40.589066,-73.97091,0.0,0.0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
2022-02-06,QUEENS,40.68762,-73.72789,2.0,0.0,0,0,0,0,2,0,Unspecified,Sedan
2022-02-06,QUEENS,40.600933,-73.750916,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-02-06,BROOKLYN,40.680305,-73.8835,0.0,0.0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
2022-02-06,BROOKLYN,40.69986,-73.92829,0.0,0.0,0,0,0,0,0,0,Unsafe Speed,Box Truck
2022-02-06,QUEENS,40.745914,-73.782036,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-02-06,BRONX,40.815598,-73.89695,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
2022-02-06,BRONX,40.857456,-73.90231,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Sedan
2022-07-09,BROOKLYN,40.69584,-73.92959,1.0,0.0,0,0,1,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
2022-02-02,BROOKLYN,40.654953,-74.00703,1.0,0.0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Sedan
2022-02-06,QUEENS,40.685654,-73.828636,0.0,0.0,0,0,0,0,0,0,Turning Improperly,Station Wagon/Sport Utility Vehicle
2022-02-06,BROOKLYN,40.69969,-73.91557,1.0,0.0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Sedan
2022-02-06,BRONX,40.86022,-73.90721,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Sedan
2022-02-04,STATEN ISLAND,40.63946,-74.08535,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-02-06,BROOKLYN,40.630505,-73.92812,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
2022-02-06,BROOKLYN,40.592403,-73.9954,0.0,0.0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
2022-02-06,BROOKLYN,40.670006,-73.95328,4.0,1.0,0,0,0,0,4,1,Unsafe Speed,Sedan
2022-02-01,QUEENS,40.725117,-73.82189,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-02-04,MANHATTAN,40.809578,-73.93996,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Sedan
2022-02-06,QUEENS,40.68452,-73.86156,0.0,0.0,0,0,0,0,0,0,Unsafe Lane Changing,Sedan
2022-02-06,MANHATTAN,40.835358,-73.94022,1.0,0.0,0,0,1,0,0,0,Driver Inattention/Distraction,Sedan
2022-02-06,BROOKLYN,40.668293,-73.97924,0.0,0.0,0,0,0,0,0,0,Unspecified,Ambulance
2022-02-06,QUEENS,40.756336,-73.87794,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-02-06,QUEENS,40.745663,-73.86354,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
2022-02-06,STATEN ISLAND,40.564346,-74.11592,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Sedan
2022-02-06,BRONX,40.87144,-73.867165,0.0,0.0,0,0,0,0,0,0,Unsafe Speed,Station Wagon/Sport Utility Vehicle
2022-02-06,BROOKLYN,40.631428,-73.931145,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-02-06,BRONX,40.884487,-73.86567,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
2022-02-06,BRONX,40.838875,-73.90266,1.0,0.0,0,0,1,0,0,0,Driver Inattention/Distraction,Sedan
2022-02-06,BRONX,40.874733,-73.8739,0.0,0.0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
2022-02-06,BRONX,40.808437,-73.88682,1.0,0.0,0,0,0,0,1,0,Unspecified,Station Wagon/Sport Utility Vehicle
2022-02-06,QUEENS,40.71442,-73.78981,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-02-01,MANHATTAN,40.80761,-73.95305,3.0,0.0,0,0,0,0,3,0,Other Vehicular,Sedan
2022-02-05,QUEENS,40.782215,-73.80776,2.0,0.0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
2022-02-06,QUEENS,40.75539,-73.828285,1.0,0.0,0,0,1,0,0,0,Passing or Lane Usage Improper,Station Wagon/Sport Utility Vehicle
2022-02-06,BROOKLYN,40.652313,-73.908226,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-02-02,BROOKLYN,40.663116,-73.915886,2.0,0.0,0,0,0,0,2,0,Driver Inattention/Distraction,Pick-up Truck
2022-02-06,BROOKLYN,40.660656,-73.885796,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
2022-02-06,MANHATTAN,40.758976,-73.98993,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Station Wagon/Sport Utility Vehicle
2022-02-06,BROOKLYN,40.615005,-73.980225,1.0,0.0,1,0,0,0,0,0,Failure to Yield Right-of-Way,Sedan
2022-02-06,MANHATTAN,40.768597,-73.967766,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
2022-02-01,BROOKLYN,40.734585,-73.9536,0.0,0.0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
2022-02-06,BROOKLYN,40.68416,-73.96907,0.0,0.0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
2022-02-06,QUEENS,40.68022,-73.82121,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Station Wagon/Sport Utility Vehicle
2022-02-05,STATEN ISLAND,40.538532,-74.20048,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
2022-02-06,MANHATTAN,40.804333,-73.95305,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Station Wagon/Sport Utility Vehicle
2022-02-06,BRONX,40.851444,-73.91185,1.0,0.0,0,0,0,0,1,0,Driver Inexperience,Station Wagon/Sport Utility Vehicle
2022-02-06,BROOKLYN,40.635365,-73.92571,3.0,0.0,0,0,0,0,3,0,Fatigued/Drowsy,Station Wagon/Sport Utility Vehicle
2022-02-06,BROOKLYN,40.629986,-73.97157,2.0,0.0,2,0,0,0,0,0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
2022-02-06,BROOKLYN,40.655396,-73.95065,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
2022-02-06,QUEENS,40.703983,-73.79375,2.0,0.0,0,0,0,0,2,0,Unsafe Speed,Sedan
2022-02-06,BROOKLYN,40.68087,-73.97515,0.0,0.0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Sedan
2022-02-06,QUEENS,40.754276,-73.90902,1.0,0.0,0,0,0,0,1,0,Following Too Closely,Sedan
2022-02-05,QUEENS,40.74418,-73.851906,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Tow Truck / Wrecker
2022-02-06,BRONX,40.842846,-73.82568,0.0,0.0,0,0,0,0,0,0,Driver Inexperience,Sedan
2022-07-09,QUEENS,40.695877,-73.81487,1.0,0.0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Sedan
2022-02-06,BRONX,40.836304,-73.92518,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-01-30,MANHATTAN,40.746754,-73.97273,0.0,0.0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
2022-02-06,BRONX,40.815754,-73.89529,3.0,0.0,0,0,0,0,3,0,Driver Inattention/Distraction,Sedan
2022-02-06,QUEENS,40.74355,-73.958405,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
2022-02-06,STATEN ISLAND,40.60988,-74.08722,0.0,0.0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
2022-02-06,BROOKLYN,40.658066,-73.946815,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
2022-02-06,MANHATTAN,40.759666,-73.9956,0.0,0.0,0,0,0,0,0,0,Unsafe Speed,Sedan
2022-02-06,STATEN ISLAND,40.5446,-74.20803,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-02-06,QUEENS,40.755703,-73.88349,0.0,0.0,0,0,0,0,0,0,Unspecified,Taxi
2022-02-06,BRONX,40.838196,-73.901184,1.0,0.0,0,0,0,0,1,0,Other Vehicular,Sedan
2022-02-02,BROOKLYN,40.667015,-73.9313,0.0,0.0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
2022-01-10,BRONX,40.80274,-73.919846,0.0,0.0,0,0,0,0,0,0,Unspecified,Box Truck
2022-02-06,QUEENS,40.69455,-73.74416,1.0,0.0,0,0,0,0,1,0,Traffic Control Disregarded,Sedan
2022-02-06,BROOKLYN,40.700672,-73.92164,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Sedan
2022-02-02,BROOKLYN,40.65832,-73.93056,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Bus
2022-02-06,BRONX,40.887527,-73.85963,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-02-06,BROOKLYN,40.613243,-73.93029,0.0,0.0,0,0,0,0,0,0,Unsafe Speed,Sedan
2022-02-06,MANHATTAN,40.719868,-73.99527,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Sedan
2022-02-06,BROOKLYN,40.69782,-73.927826,0.0,0.0,0,0,0,0,0,0,Other Vehicular,Station Wagon/Sport Utility Vehicle
2022-02-06,STATEN ISLAND,40.63617,-74.08127,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
2022-02-06,MANHATTAN,40.83569,-73.93739,1.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-02-06,BROOKLYN,40.63975,-73.95491,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-02-06,BROOKLYN,40.652523,-73.95185,0.0,0.0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
2022-02-06,BROOKLYN,40.594254,-73.96203,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-02-02,MANHATTAN,40.799984,-73.944855,1.0,0.0,0,0,0,0,1,0,Traffic Control Disregarded,Motorscooter
2022-02-06,MANHATTAN,40.8532,-73.934204,0.0,0.0,0,0,0,0,0,0,Alcohol Involvement,Station Wagon/Sport Utility Vehicle
2022-02-06,BRONX,40.85586,-73.89462,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
2022-02-03,QUEENS,40.748596,-73.86317,1.0,0.0,1,0,0,0,0,0,Unspecified,Bus
2022-02-06,QUEENS,40.720036,-73.75752,1.0,0.0,0,0,0,0,1,0,Unspecified,Sedan
2022-02-06,BROOKLYN,40.67631,-73.91057,0.0,0.0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
2022-02-06,BROOKLYN,40.70113,-73.96087,1.0,0.0,1,0,0,0,0,0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
2022-02-06,BRONX,40.871723,-73.8794,0.0,0.0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
2022-02-04,BROOKLYN,40.66059,-73.931335,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-02-06,QUEENS,40.71935,-73.81104,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-02-06,QUEENS,40.754375,-73.8234,1.0,0.0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Sedan
2022-02-05,QUEENS,40.58274,-73.83509,0.0,0.0,0,0,0,0,0,0,Pavement Slippery,Station Wagon/Sport Utility Vehicle
2022-02-03,QUEENS,40.739964,-73.89424,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-02-06,BRONX,40.830162,-73.9032,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-02-06,BRONX,40.833588,-73.91498,3.0,0.0,0,0,0,0,3,0,Unsafe Speed,Station Wagon/Sport Utility Vehicle
2022-02-04,QUEENS,40.726772,-73.870514,0.0,0.0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
2022-01-21,BRONX,40.845818,-73.88414,1.0,0.0,1,0,0,0,0,0,Backing Unsafely,Sedan
2022-01-29,BRONX,40.82593,-73.88944,0.0,0.0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
2022-02-05,STATEN ISLAND,40.638187,-74.10906,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-02-06,BROOKLYN,40.696033,-73.984535,2.0,0.0,0,0,0,0,2,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
2022-02-05,STATEN ISLAND,40.56878,-74.10661,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Sedan
2022-02-06,QUEENS,40.766075,-73.74514,1.0,0.0,1,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Sedan
2022-02-06,BRONX,40.830666,-73.85268,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
2022-02-06,BRONX,40.850307,-73.88644,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Sedan
2022-02-06,BRONX,40.81788,-73.88778,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Sedan
2022-02-06,BROOKLYN,40.608917,-73.95216,0.0,0.0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
2022-02-06,BROOKLYN,40.706062,-73.91626,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Sedan
2022-01-12,BROOKLYN,40.675175,-73.98471,1.0,0.0,0,0,0,0,1,0,Reaction to Uninvolved Vehicle,Station Wagon/Sport Utility Vehicle
2022-01-31,QUEENS,40.70992,-73.773155,0.0,0.0,0,0,0,0,0,0,Alcohol Involvement,Sedan
2022-02-06,QUEENS,40.70629,-73.81298,0.0,0.0,0,0,0,0,0,0,Steering Failure,Sedan
2022-01-30,STATEN ISLAND,40.584015,-74.1025,0.0,0.0,0,0,0,0,0,0,Alcohol Involvement,Pick-up Truck
2022-02-06,BROOKLYN,40.614628,-73.99641,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Station Wagon/Sport Utility Vehicle
2022-02-06,QUEENS,40.753014,-73.87162,0.0,0.0,0,0,0,0,0,0,Unspecified,Taxi
2022-02-06,BRONX,40.880775,-73.854,0.0,0.0,0,0,0,0,0,0,Unsafe Speed,Taxi
2022-02-06,MANHATTAN,40.75202,-74.00473,0.0,0.0,0,0,0,0,0,0,Unsafe Lane Changing,Sedan
2022-02-06,QUEENS,40.707096,-73.834984,1.0,0.0,1,0,0,0,0,0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
2022-02-06,BROOKLYN,40.61278,-73.996605,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Station Wagon/Sport Utility Vehicle
2022-02-06,BROOKLYN,40.619263,-74.020905,1.0,0.0,0,0,0,0,1,0,Illnes,Sedan
2022-02-06,BRONX,40.857216,-73.90458,0.0,0.0,0,0,0,0,0,0,Unsafe Lane Changing,Sedan
2022-02-06,BRONX,40.862755,-73.901085,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
2022-02-01,BRONX,40.845177,-73.91417,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Box Truck
2022-02-06,MANHATTAN,40.845367,-73.94053,1.0,0.0,0,0,0,0,0,0,Unspecified,E-Bike
2022-01-26,QUEENS,40.72963,-73.85558,1.0,0.0,1,0,0,0,0,0,Failure to Yield Right-of-Way,Sedan
2022-02-06,BROOKLYN,40.66278,-73.88086,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
2022-02-06,STATEN ISLAND,40.580616,-74.152534,0.0,0.0,0,0,0,0,0,0,Pavement Slippery,Sedan
2022-02-06,QUEENS,40.69366,-73.85217,0.0,0.0,0,0,0,0,0,0,Traffic Control Disregarded,Sedan
2022-02-06,BROOKLYN,40.653385,-73.93736,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-02-06,BRONX,40.862457,-73.91086,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-02-06,BROOKLYN,40.674652,-73.909164,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Sedan
2022-02-06,MANHATTAN,40.77496,-73.9589,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-02-04,BROOKLYN,40.653984,-73.927704,1.0,0.0,0,0,0,0,1,0,Other Vehicular,Sedan
2022-02-06,BROOKLYN,40.645016,-73.950874,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-02-04,BROOKLYN,40.689583,-73.99468,0.0,0.0,0,0,0,0,0,0,Traffic Control Disregarded,Station Wagon/Sport Utility Vehicle
2022-02-06,BROOKLYN,40.66531,-73.890305,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-02-06,BRONX,40.83211,-73.862335,0.0,0.0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
2022-02-06,BROOKLYN,40.640873,-73.90669,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Sedan
2022-02-06,BROOKLYN,40.66077,-73.91975,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-07-09,BRONX,40.815,-73.85665,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-02-06,QUEENS,40.765064,-73.86463,0.0,0.0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
2022-02-06,BROOKLYN,40.66003,-73.92179,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-01-20,MANHATTAN,40.757008,-73.96388,1.0,0.0,1,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
2022-02-06,QUEENS,40.679005,-73.81259,1.0,0.0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Sedan
2022-02-06,BROOKLYN,40.632496,-73.96152,0.0,0.0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
2022-02-06,MANHATTAN,40.752705,-73.990685,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
2022-02-04,MANHATTAN,40.756058,-73.96163,0.0,0.0,0,0,0,0,0,0,Unspecified,Taxi
2022-02-06,QUEENS,40.762093,-73.78729,0.0,0.0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
2022-02-06,MANHATTAN,40.81636,-73.954094,1.0,0.0,0,0,1,0,0,0,Following Too Closely,Bike
2022-02-01,BROOKLYN,40.69747,-73.97271,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
2022-02-06,QUEENS,40.7366,-73.856674,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
2022-02-06,MANHATTAN,40.7615,-73.997826,0.0,0.0,0,0,0,0,0,0,Turning Improperly,Sedan
2022-02-06,BRONX,40.876778,-73.8563,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-02-06,BROOKLYN,40.65584,-73.95011,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
2022-02-06,BROOKLYN,40.684937,-73.97969,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Taxi
2022-02-06,QUEENS,40.748676,-73.89455,1.0,0.0,1,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
2022-02-02,QUEENS,40.708992,-73.909706,1.0,0.0,1,0,0,0,0,0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
2022-02-06,BROOKLYN,40.600426,-73.941895,1.0,0.0,0,0,1,0,0,0,Glare,Sedan
2022-02-03,MANHATTAN,40.83593,-73.94352,0.0,0.0,0,0,0,0,0,0,Driver Inexperience,Sedan
2022-02-04,MANHATTAN,40.80316,-73.95256,3.0,0.0,0,0,0,0,3,0,Following Too Closely,Station Wagon/Sport Utility Vehicle
2022-02-06,BROOKLYN,40.635372,-73.988174,1.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-02-06,MANHATTAN,40.718555,-73.988205,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Taxi
2022-02-06,BROOKLYN,40.652462,-73.92285,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-01-26,BRONX,40.824066,-73.908714,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-02-06,BROOKLYN,40.71242,-73.923874,0.0,0.0,0,0,0,0,0,0,Other Vehicular,Sedan
2022-07-09,MANHATTAN,40.7603,-73.99499,0.0,0.0,0,0,0,0,0,0,Other Vehicular,Sedan
2022-07-09,QUEENS,40.746353,-73.91617,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
2022-07-09,QUEENS,40.77386,-73.93646,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-07-08,QUEENS,40.753242,-73.889694,1.0,0.0,0,0,1,0,0,0,Driver Inattention/Distraction,Sedan
2022-06-30,STATEN ISLAND,40.643497,-74.07418,0.0,0.0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
2022-07-09,MANHATTAN,40.81161,-73.95249,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-07-04,BROOKLYN,40.721703,-73.95065,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
2022-04-12,QUEENS,40.789314,-73.84188,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Sedan
2022-04-13,BROOKLYN,40.65008,-73.96101,0.0,0.0,0,0,0,0,0,0,Driverless/Runaway Vehicle,Sedan
2022-04-25,QUEENS,40.708942,-73.918076,0.0,0.0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
2022-03-19,BROOKLYN,40.68377,-73.92625,2.0,0.0,0,0,2,0,0,0,Failure to Yield Right-of-Way,Sedan
2022-04-23,BRONX,40.835396,-73.92031,2.0,0.0,0,0,0,0,2,0,Traffic Control Disregarded,Station Wagon/Sport Utility Vehicle
2022-04-25,QUEENS,40.75839,-73.92909,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Dump
2022-04-24,BRONX,40.81764,-73.92371,1.0,0.0,0,0,0,0,1,0,Unspecified,Station Wagon/Sport Utility Vehicle
2022-04-08,BROOKLYN,40.67843,-73.91357,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
2022-04-18,MANHATTAN,40.757072,-73.96986,1.0,0.0,0,0,1,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
2022-04-18,QUEENS,40.696796,-73.89678,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Sedan
2022-04-18,BROOKLYN,40.638607,-73.993546,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-03-20,QUEENS,40.693077,-73.803825,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Sedan
2022-03-03,MANHATTAN,40.84954,-73.93641,1.0,0.0,1,0,0,0,0,0,Failure to Yield Right-of-Way,Sedan
2022-04-18,MANHATTAN,40.759308,-73.9653,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
2022-04-18,BROOKLYN,40.626514,-73.99926,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
2022-04-18,BRONX,40.895912,-73.84863,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Sedan
2022-04-18,BRONX,40.87134,-73.886925,3.0,0.0,0,0,0,0,3,0,Unspecified,Van
2022-04-04,BROOKLYN,40.68432,-73.967064,0.0,0.0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
2022-04-18,QUEENS,40.7319,-73.71125,0.0,0.0,0,0,0,0,0,0,Animals Action,Sedan
2022-04-18,QUEENS,40.72442,-73.81063,0.0,0.0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
2022-04-18,BROOKLYN,40.67267,-73.99002,0.0,0.0,0,0,0,0,0,0,Other Vehicular,Pick-up Truck
2022-04-18,BROOKLYN,40.648098,-73.91727,0.0,0.0,0,0,0,0,0,0,Driver Inexperience,Sedan
2022-04-05,BRONX,40.83937,-73.90418,1.0,0.0,1,0,0,0,0,0,Aggressive Driving/Road Rage,Station Wagon/Sport Utility Vehicle
2022-04-01,MANHATTAN,40.74044,-74.00203,1.0,0.0,0,0,0,0,0,0,Unspecified,E-Scooter
2022-04-14,MANHATTAN,40.743317,-74.005104,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-04-18,QUEENS,40.757725,-73.779274,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Sedan
2022-04-18,BROOKLYN,40.668957,-73.898026,1.0,0.0,0,0,0,0,1,0,Unsafe Speed,Sedan
2022-04-18,QUEENS,40.76283,-73.78473,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Concrete Mixer
2022-03-23,QUEENS,40.74982,-73.94129,0.0,0.0,0,0,0,0,0,0,Unspecified,Sedan
2022-04-18,BROOKLYN,40.613552,-73.98176,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
2022-04-18,BRONX,40.80684,-73.9275,1.0,0.0,1,0,0,0,0,0,Unspecified,Garbage or Refuse
